post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_0a533f7ea1f7602d729ea1550f9cf668ec90e6de5a2a3602c2becd2b7f741303,tn,semantic_content,factual_assertion_vs_speculation,qualified general factual assertion,False,0.92,"""By and large""",The speaker makes a general policy claim with a qualifier.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a533f7ea1f7602d729ea1550f9cf668ec90e6de5a2a3602c2becd2b7f741303,tn,pragmatics_intent,persuasion_or_argumentation,argues against added gun-control laws on effectiveness/equity grounds,False,0.9,"""More laws do little to reduce""",The post reasons about the likely effects of more laws.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a533f7ea1f7602d729ea1550f9cf668ec90e6de5a2a3602c2becd2b7f741303,tn,pragmatics_intent,hedging_or_qualification,qualified generalization,False,0.88,"""By and large""",The phrase limits the scope of the claim.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a533f7ea1f7602d729ea1550f9cf668ec90e6de5a2a3602c2becd2b7f741303,tn,target_directionality,mirror_shift_direction,mirror shifts affected group from marginalized people to law-abiding gun owners,False,0.95,"""marginalized"" / ""law-abiding citizens""",The mirror preserves the policy-burden structure while changing the beneficiary/victim group.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a533f7ea1f7602d729ea1550f9cf668ec90e6de5a2a3602c2becd2b7f741303,tn,compositional_syntax,contrastive_but_however_structure,while-clause contrast,False,0.95,"""do little to reduce..., while adding barriers""",The sentence contrasts ineffective outcomes with added barriers.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,surface_lexical,high_punctuation_intensity,staccato period-separated emphasis,False,0.96,"""Gun. Bans. Don't. Work.""",The post uses repeated periods inside a short emphatic statement.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,surface_lexical,approximate_token_length_band,short,False,0.95,"""Gun. Bans. Don't. Work.""",The post consists of a few short lines.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,topic_subject,primary_policy_domain,guns / gun bans,False,0.99,"""gun laws""",The post focuses on gun bans and gun laws.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,semantic_content,causal_claim_present,claims gun bans are ineffective,False,0.96,"""Gun. Bans. Don't. Work.""",The text asserts a causal/policy-effectiveness relationship.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,semantic_content,factual_assertion_vs_speculation,assertive generalization about criminals and laws,False,0.9,"""Criminals don't care about \""gun laws.\""""",The post states a broad factual claim without hedging.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,pragmatics_intent,emphatic_outrage,forceful emphatic rejection of gun bans,False,0.96,"""Don't. Work.""",The punctuation and wording convey strong emphasis and rejection.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,pragmatics_intent,persuasion_or_argumentation,anti-gun-ban argument by ineffectiveness claim,False,0.93,"""Gun. Bans. Don't. Work.""",The post argues against bans by claiming they fail.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,target_directionality,criticized_actor_type,criminals / Congress in mirror,False,0.9,"""Criminals don't care""","The original criticizes criminals, while the mirror criticizes Congress.",gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,target_directionality,mirror_shift_direction,mirror shifts blame from criminals ignoring gun laws to Congress ignoring gun deaths,False,0.95,"""Criminals"" / ""Congress""",The mirror changes the criticized actor and policy stance while retaining parallel structure.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,compositional_syntax,anaphora_or_parallelism,parallel short-line emphatic construction,False,0.97,"""Yet, they're everywhere.\n\nGun. Bans. Don't. Work.""",The post uses repeated short clauses and staccato parallel phrasing.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a6621559f8e54480b02df2847d010e17dfb97e421bcf216fb0bad53c050cec0,tn,compositional_syntax,quote_or_attribution_embedding,scare quotes around policy phrase,False,0.9,"""\""gun laws\""""",The post embeds a quoted phrase to mark the term rhetorically.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,surface_lexical,hashtag_or_mention_pattern,multiple hashtags,False,0.98,"""#ClimateChaos #AIisms #BillionairesSuck #CelebritiesSuck""",The original ends with several hashtags.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,surface_lexical,all_caps_emphasis,capitalized emphasis on 'IS',False,0.9,"""Socialism IS the Economic Crisis""",The mirror uses all-caps for emphatic stress.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,surface_lexical,approximate_token_length_band,medium,False,0.9,"""Capitalism cannot Solve the Climate Crisis""",The post contains multiple sentence-like lines of moderate length.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,topic_subject,primary_policy_domain,climate / capitalism / economic system critique,False,0.99,"""Climate Crisis""",The post centers on climate crisis and economic systems.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,topic_subject,culture_war_topic_salience,capitalism-versus-socialism ideological framing,False,0.9,"""Capitalism"" / ""Socialism""",The mirror and original use polarizing economic-system labels.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,semantic_content,normative_moral_language,moral condemnation of exploitation and environmental destruction,False,0.96,"""the exploitation of Labor and the destruction of Earth""",The wording invokes moral harms and blame.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,semantic_content,causal_claim_present,claims capitalism is constitutive of climate crisis,False,0.95,"""Capitalism is the Climate Crisis""",The text asserts a direct relationship between capitalism and climate crisis.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,pragmatics_intent,persuasion_or_argumentation,ideological climate argument,False,0.93,"""Capitalism cannot Solve the Climate Crisis""",The post advances a broad argument about what system can or cannot solve climate change.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,pragmatics_intent,ridicule_or_mockery,derisive hashtags targeting billionaires and celebrities,False,0.9,"""#BillionairesSuck #CelebritiesSuck""",The hashtags use insulting evaluative wording.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,target_directionality,criticized_actor_type,"wealthy people, capitalism, corporations/government in mirror",False,0.94,"""Rich People"" / ""BillionairesSuck""",The original criticizes rich people and capitalism; the mirror criticizes government overreach and socialism.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,target_directionality,mirror_shift_direction,mirror shifts systemic blame from capitalism/rich people to socialism/government overreach,False,0.96,"""Capitalism"" / ""Socialism""",The mirrored text reverses the ideological target of climate/economic blame.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,compositional_syntax,contrastive_but_however_structure,comparative contrast construction,False,0.93,"""What Rich People do at Home... pales in comparison to""",The text contrasts personal emissions with systemic exploitation.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a8d1c9810a1af0a938d7d032aeea6f4b76237a8697202653a500bd1a8669c6f,tn,compositional_syntax,quote_or_attribution_embedding,quoted opening statement,False,0.9,"""\""What Rich People do at Home""",The original begins with quoted material.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,surface_lexical,informal_register_or_slang,casual phrasing with 'tho',False,0.91,"""It’s cool tho""",The post uses informal social-media language.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,surface_lexical,approximate_token_length_band,medium,False,0.9,"""great time to be doubling down""",The post is a single but extended sentence of moderate length.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,topic_subject,primary_policy_domain,climate / energy transition,False,0.99,"""fossil fuels"" / ""energy transition""","The post discusses fossil fuels, wind/solar, and energy transition.",gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,semantic_content,causal_claim_present,claims energy choices create dependency on harmful actors,False,0.94,"""not doing energy transition means holding yourself hostage""",The post asserts consequences of failing or forcing energy transition.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,semantic_content,economic_cost_benefit_framing,energy policy framed through consumer costs,False,0.92,"""what it costs you at the pump or on your electric bill""",The mirror explicitly discusses fuel and electricity costs.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,semantic_content,normative_moral_language,strong negative characterization of economic actors,False,0.9,"""insane economic actors""",The post uses morally loaded negative descriptors.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,pragmatics_intent,sarcasm_or_irony,ironic praise of a criticized policy choice,False,0.91,"""It’s cool tho, great time""",The phrase 'great time' in context signals ironic criticism.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,pragmatics_intent,ridicule_or_mockery,derisive labeling of policy-related actors,False,0.9,"""insane economic actors""",The post mocks the actors by calling them insane or radical.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,target_directionality,mirror_shift_direction,mirror shifts criticism from fossil-fuel dependence to forced renewable transition,False,0.94,"""fossil fuels"" / ""wind and solar""",The mirrored version reverses which energy pathway is portrayed as dangerous.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0a9a4198687c3bb19d8a6ee1f0c46f3819f22f5ac754c4f5b521d0c8d09f4046,tn,target_directionality,criticized_actor_type,economic actors / green ideologues,False,0.9,"""radical green ideologues""",The texts target actors portrayed as controlling energy outcomes.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,surface_lexical,approximate_token_length_band,medium,False,0.9,"""I feel like the crusades against fossil fuels""",The post is a few sentences of moderate length.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,topic_subject,primary_policy_domain,climate / fossil fuels / energy policy,False,0.98,"""fossil fuels"" / ""climate change""",The text discusses climate change and fossil fuels.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,topic_subject,historical_analogy_reference,legal/jury murder analogy,False,0.9,"""showing the jury how the murder happened""",The post uses a courtroom/murder analogy to explain its argument.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,semantic_content,causal_claim_present,political power and funding are presented as explanatory obstacles,False,0.88,"""too well funded and too politically powerful""",The post claims fossil-fuel politics or opposition is difficult because of funding and power.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,semantic_content,factual_assertion_vs_speculation,assertion about fossil-fuel industry's power,False,0.9,"""too well funded and too politically entrenched""",The text asserts the industry or adversary is heavily funded and entrenched.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,pragmatics_intent,hedging_or_qualification,subjective qualifiers,False,0.95,"""I feel like"" / ""It also seems like""",The speaker marks claims as perceptions rather than categorical facts.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,pragmatics_intent,persuasion_or_argumentation,argument about why climate discourse fails,False,0.9,"""where the understanding of climate change runs aground""",The post reasons about a perceived flaw in climate-change debate.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,target_directionality,criticized_actor_type,fossil-fuel industry or anti-fossil-fuel crusade depending version,False,0.93,"""fossil fuels"" / ""industry""","The original criticizes anti-fossil-fuel campaigns as an adversary, while the mirror criticizes fossil-fuel devotion/industry.",gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,target_directionality,mirror_shift_direction,mirror shifts critique from anti-fossil-fuel crusades to pro-fossil-fuel devotion,False,0.94,"""crusades against fossil fuels"" / ""blind devotion to fossil fuels""",The mirror reverses the ideological target while retaining the 'conversation falls apart' structure.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0ab5e462e0b0459c78777cadad946d48bbd01547b7a0212c9d85486037e5f1fe,tn,compositional_syntax,quote_or_attribution_embedding,embedded analogy within explanatory sentence,False,0.9,"""the equivalent of showing the jury""",The sentence embeds a developed legal analogy as part of the argument.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,surface_lexical,approximate_token_length_band,short,False,0.95,"""Going after crooked gun dealers""",The original is a single short sentence.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,topic_subject,primary_policy_domain,guns / gun violence enforcement,False,0.99,"""gun violence""",The post concerns strategies for reducing gun violence.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,semantic_content,causal_claim_present,claims one enforcement strategy is more effective than another,False,0.97,"""stops gun violence much more effectively than""",The text asserts a comparative causal effect on gun violence.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,semantic_content,policy_prescription_present,target crooked dealers or repeat offenders rather than broad blame,False,0.96,"""Going after crooked gun dealers""",The post advocates a specific enforcement focus.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,semantic_content,victimhood_or_persecution_framing,Black youth framed as unfairly criminalized,False,0.9,"""making Black youth feel like criminals for existing""",The original portrays Black youth as victims of unjust criminalization.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,pragmatics_intent,persuasion_or_argumentation,comparative policy-effectiveness argument,False,0.94,"""much more effectively than""",The post argues for one approach over another using effectiveness language.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,target_directionality,criticized_actor_type,crooked gun dealers / violent repeat offenders in mirror,False,0.94,"""crooked gun dealers""",The original targets crooked gun dealers; the mirror targets repeat offenders.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,target_directionality,mirror_shift_direction,mirror shifts protected group from Black youth to law-abiding gun owners,False,0.95,"""Black youth"" / ""law-abiding gun owners""",The mirror preserves the comparative structure while changing who is unfairly blamed.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0abcfd04fa593a4770439ae3530a899cb61505495afdb05d5917b142282e63ee,tn,compositional_syntax,contrastive_but_however_structure,comparative contrast between policy targets,False,0.94,"""more effectively than""",The sentence contrasts two approaches using a comparative construction.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,surface_lexical,approximate_token_length_band,short-to-medium,False,0.92,"""- renewable energy\n- well-funded fusion research""",The post is brief but includes a multi-item list.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,topic_subject,primary_policy_domain,climate / energy / agriculture,False,0.99,"""renewable energy""",The post proposes energy and sustainability policies.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,semantic_content,policy_prescription_present,lists preferred policies for future protection,False,0.98,"""we need:""",The post explicitly enumerates what 'we need' to do.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,semantic_content,normative_moral_language,moral appeal to future generations,False,0.9,"""protect future generations""",The rationale invokes responsibility to future people.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,pragmatics_intent,call_to_action,collective policy action urged,False,0.95,"""If we want to protect future generations, we need""",The post calls for adoption of listed measures.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,pragmatics_intent,persuasion_or_argumentation,prescriptive sustainability argument,False,0.93,"""we need:""",The text argues for specific measures as necessary.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,target_directionality,mirror_shift_direction,"mirror shifts prescriptions from renewable/sustainable policies to fossil fuels, nuclear, deregulation, and markets",False,0.96,"""renewable energy"" / ""affordable, reliable fossil fuels""",The mirrored list reverses the policy orientation while retaining the same conditional format.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,compositional_syntax,conditional_if_then_structure,if-condition followed by needed actions,False,0.98,"""If we want to protect future generations, we need""",The sentence has an explicit if-then-style conditional frame.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
bluesky_0adc8f441279c4feef55a2a5094a1803aecbf64f1cdf46536e8d9f9b16d08f12,tn,compositional_syntax,list_or_enumeration,bullet list of policy items,False,0.99,"""- renewable energy\n- well-funded fusion research\n- alternatives to plastics""",The post is organized as a bulleted enumeration.,gpt-5.5,3,tn/batch_0003,2026-07-16T04:37:31.591002+00:00
