post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_0c0c8fe880b22cc36e08ea9f1bcfbc83148f2147c203a20d56bccd30e0d94e19,tp,target_directionality,criticized_actor_type,political and media elites,False,0.94,the most powerful people in politics and media,The criticized group is powerful actors in politics and media.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c0c8fe880b22cc36e08ea9f1bcfbc83148f2147c203a20d56bccd30e0d94e19,tp,target_directionality,mirror_shift_direction,mirror shifts from pro-gun-reform critique to pro-armed-defense critique,False,0.94,a good guy with a gun could have ended it instantly,The mirror reframes the event as evidence for armed intervention rather than gun reform.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c0c8fe880b22cc36e08ea9f1bcfbc83148f2147c203a20d56bccd30e0d94e19,tp,compositional_syntax,anaphora_or_parallelism,repeated sentence-initial 'They' structure,False,0.88,They dove under tables and texted loved ones. They feared for their lives.,Adjacent clauses repeat the same pronoun subject for parallel emphasis.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,topic_subject,primary_policy_domain,guns / Second Amendment,False,0.97,2nd amendment,The original focuses on a constitutional gun-rights issue.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,surface_lexical,profanity_or_taboo_language,profanity and insults,False,0.97,lazy fuckers,The post contains explicit profanity used insultingly.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,topic_subject,culture_war_topic_salience,right-wing/libertarian gun-rights symbolism,False,0.9,Gadsden flag,The Gadsden flag reference evokes contemporary ideological culture-war symbolism.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,semantic_content,factual_assertion_vs_speculation,asserts federal challenge to the Second Amendment,False,0.9,The federal government is directly challenging the 2nd amendment,The sentence presents a direct factual-political assertion.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,pragmatics_intent,ridicule_or_mockery,mocking gun-rights supporters for insufficient alarm,False,0.92,you'd think those lazy fuckers ... would be a little more alarmed,The wording ridicules the target group as hypocritical or lazy.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,target_directionality,criticized_actor_type,right-wing gun-rights supporters,False,0.93,those lazy fuckers wrapped in a Gadsden flag,The original targets people symbolically aligned with gun-rights politics.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,target_directionality,mirror_shift_direction,mirror shifts from Second Amendment-rights critique of right-wingers to reproductive-rights critique of pro-choice liberals,False,0.95,gutting reproductive rights... 'my body my choice' bumper sticker,The mirror substitutes reproductive rights and pro-choice slogans for gun-rights imagery.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0c9f29d23545c3c04a73478601e73f611f6a6ee6918df5f8d29770374af37edb,tp,compositional_syntax,quote_or_attribution_embedding,embedded attributed phrase about red-flag laws,False,0.88,or so I was told when 'red flag' laws were introduced,The original embeds a prior claim through attribution-like wording.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,surface_lexical,approximate_token_length_band,short,False,0.88,3am. My 12-year-old,The original is a short anecdotal post.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,topic_subject,primary_policy_domain,climate change / global warming,False,0.98,global warming,The post explicitly references global warming.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,semantic_content,causal_claim_present,heat linked to a child's concern about global warming,False,0.91,"because it's too hot, wants to talk about global warming",The original connects heat-related sleeplessness to a climate conversation.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,semantic_content,victimhood_or_persecution_framing,child presented as emotionally harmed by climate future,False,0.91,I don't want to be alive when it gets really bad,The child is framed as distressed by anticipated worsening climate conditions.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,surface_lexical,profanity_or_taboo_language,profanity in mirror,False,0.95,fucking hate,The mirror uses explicit profanity to intensify condemnation.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,pragmatics_intent,emphatic_outrage,outrage at climate alarmists' effects on children,False,0.93,Some days I fucking hate what these climate alarmists are doing to our kids,The mirror expresses intense anger toward climate-alarmist messaging.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,target_directionality,mirror_shift_direction,mirror shifts from climate anxiety caused by warming to blame on climate alarmists,False,0.95,climate alarmists are doing to our kids,The mirror retargets the child's fear from climate change itself to adults promoting climate alarm.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0e390ce98fa4d89d2274769e8aaba871408c479a3d139a143042cf1181270a7d,tp,compositional_syntax,quote_or_attribution_embedding,direct quote from child,False,0.9,"""Daddy, I don't want to be alive",The post includes quoted speech attributed to the child.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,topic_subject,primary_policy_domain,guns / gun control,False,0.98,We have gun control,The post is about gun-control policy.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,topic_subject,geographic_scope,Canada in original; US in mirror,False,0.95,I live in Canada,The original and mirror explicitly locate the discussion in Canada and the US respectively.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,surface_lexical,profanity_or_taboo_language,profanity and insulting language,False,0.98,Bitch,The post uses profanity and insults including 'Bitch' and 'jackass'.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,topic_subject,specific_event_or_bill_reference,reference to mass killing of engineering students in Canada,False,0.93,fourteen young women being gunned down in their engineering class,The original refers to a specific historical mass shooting that led to gun-control action.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,semantic_content,causal_claim_present,mass shooting caused or motivated gun control,False,0.91,It took fourteen young women being gunned down ... to get it,The original asserts a causal link between a shooting and adoption of gun control.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,pragmatics_intent,ridicule_or_mockery,direct insult toward interlocutor/opponent,False,0.93,Smarmy jackass,The phrase is a mocking insult.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,target_directionality,criticized_actor_type,people favoring high-capacity rifles and armor-piercing bullets,False,0.93,people here ... who think you need high-capacity rifles,The original criticizes people who defend possession of military-style firearms or ammunition.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_0f08c1feb8abaa37b3ee3a785dc0bd9f76c7ff45ea81a2468385d4ab928b1345,tp,target_directionality,mirror_shift_direction,mirror shifts from pro-gun-control Canadian argument to pro-Second-Amendment anti-overreach argument,False,0.95,strip law-abiding citizens of their rights,The mirror recasts the issue as government overreach against lawful citizens.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,topic_subject,primary_policy_domain,immigration enforcement and climate emissions,False,0.95,ICE air operations,The original discusses ICE operations and their carbon emissions.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,topic_subject,specific_event_or_bill_reference,2025 ICE air-operations emissions estimate,False,0.9,in 2025,The post cites a specific year and quantified operational estimate.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,semantic_content,factual_assertion_vs_speculation,quantified factual assertion about emissions,False,0.98,"335,876 tonnes ... of carbon emissions",The original presents numeric emissions data as a factual claim.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,semantic_content,economic_cost_benefit_framing,taxpayer cost framing in mirror,False,0.92,costing taxpayers billions,The mirror frames immigration policy in terms of financial costs to taxpayers.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,semantic_content,causal_claim_present,Biden policies blamed for illegal crossings,False,0.91,open border policies forced millions of illegal crossings,The mirror asserts a causal connection between policies and crossings.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,pragmatics_intent,emphatic_outrage,strong condemnation of perceived hypocrisy,False,0.92,The hypocrisy is absolutely staggering,The phrase conveys intense disapproval.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,target_directionality,criticized_actor_type,Biden and Democrats,False,0.95,Biden's open border policies,The mirror explicitly criticizes Biden and Democrats.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1017943b8e0d21d7d898f3889d243b67c7463670d6d7b4c102e5636d04cb9069,tp,target_directionality,mirror_shift_direction,mirror shifts from ICE emissions critique to Democratic immigration-policy hypocrisy critique,False,0.96,Democrats keep screaming about carbon footprints while ignoring,The mirror retargets environmental blame toward Democrats and migration policy.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,topic_subject,primary_policy_domain,guns / gun laws,False,0.98,sensible gun laws,The post debates arguments about gun laws.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,surface_lexical,profanity_or_taboo_language,profanity in political epithet,False,0.9,Trump Shitshow,The original uses a profane term in a political insult.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,compositional_syntax,quote_or_attribution_embedding,quoted argument attributed to the Radical Right,False,0.94,"""If we let em take our guns, we won't be able to fight off a dictatorship government.""",The post embeds a quoted claim as an opponent's argument.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,semantic_content,persuasion_or_argumentation,rebuts opposing gun-rights argument,False,0.93,That's an exaggeration of sensible gun laws,The original explicitly evaluates and rejects an opponent's argument.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,semantic_content,causal_claim_present,more guns did not prevent political harm,False,0.9,having many more guns than people didn't protect us,The statement asserts a relationship between gun prevalence and failure to prevent harm.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,target_directionality,criticized_actor_type,Radical Right,False,0.94,The argument the Radical Right always uses,The original names the Radical Right as the criticized group.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,target_directionality,mirror_shift_direction,mirror shifts criticism from the Radical Right's anti-gun-law argument to the Radical Left's gun-control argument,False,0.96,The argument the Radical Left always uses,The mirror reverses the ideological target and changes the attributed gun-policy claim.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1064f03f2b1d4ad0fcdf633dd3ffc53417bb112d66b85ab461578fdbfa368a09,tp,topic_subject,geographic_scope,US cities cited in mirror,False,0.9,Chicago or Baltimore,The mirror invokes specific American cities as examples.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,topic_subject,primary_policy_domain,"guns, NRA, ICE / policing",False,0.94,NRA gun fetishists,The original links gun advocates and ICE/policing issues.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,surface_lexical,profanity_or_taboo_language,mild profanity,False,0.9,Where the hell,The phrase uses taboo language for emphasis.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,surface_lexical,all_caps_emphasis,capitalized emphasis on pronoun,False,0.9,THEY,The all-caps pronoun heightens emphasis in the question.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,pragmatics_intent,ridicule_or_mockery,mocking challenge to alleged defenders,False,0.92,Why aren't THEY defending their fellow citizens?,The question challenges the target group in a mocking way.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,compositional_syntax,rhetorical_question,two rhetorical questions,False,0.95,Where the hell are the gangbangers ...? Why aren't THEY defending,The questions are posed to criticize rather than seek information.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,target_directionality,criticized_actor_type,NRA-aligned gun advocates,False,0.93,NRA gun fetishists,The original derogatorily targets NRA gun advocates.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,target_directionality,mirror_shift_direction,mirror shifts from NRA/ICE critique to critique of progressive anti-police activists,False,0.95,woke defund-the-police crowd,The mirror retargets blame toward progressive activists and defund-the-police supporters.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_106e8e3e5661828f297ba1d18a916c5c8a62795561b9f53b94ed2a2696c301c4,tp,semantic_content,victimhood_or_persecution_framing,communities framed as victims of violence,False,0.89,actual violence is tearing apart these communities,The mirror depicts communities as being damaged by violence.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,surface_lexical,high_punctuation_intensity,multiple exclamation marks,False,0.95,genuinely genuinely!!!,The post uses repeated exclamation marks for intensity.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,surface_lexical,profanity_or_taboo_language,strong profanity,False,0.98,motherfuckers,The post contains strong profane language.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,topic_subject,primary_policy_domain,guns / gun rights and gun control,False,0.98,gun rights,Both original and mirror focus on gun-policy positions.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,pragmatics_intent,ridicule_or_mockery,mockery of gun-rights voters' competence,False,0.95,still can't hit the broad side of the fucking barn,The idiomatic insult ridicules the target group's ability.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,pragmatics_intent,emphatic_outrage,highly emphatic anger/frustration,False,0.9,genuinely genuinely!!!,Repetition and punctuation signal strong emotional venting.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,target_directionality,criticized_actor_type,gun-rights voters,False,0.94,motherfuckers voted for gun rights above all else,The original criticizes people who prioritized gun rights in voting.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,target_directionality,mirror_shift_direction,mirror shifts target from gun-rights voters to gun-control voters,False,0.96,voted for gun control above all else,The mirror reverses the criticized policy camp.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_1383519c26b38f1762cdc7ad27a9a06cb33809ab01ea8af717d528291b7f2ac3,tp,compositional_syntax,contrastive_but_however_structure,implicit contrast using 'and still',False,0.88,voted for gun rights above all else and still can't hit,The construction contrasts the group's voting priority with alleged failure.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,topic_subject,primary_policy_domain,climate / fossil fuels / energy policy,False,0.97,#fossilfools,The original and mirror concern climate communication and energy policy.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,surface_lexical,hashtag_or_mention_pattern,hashtag present,False,0.95,#fossilfools,The original contains a hashtag.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,surface_lexical,named_proper_nouns_density,named individual reference,False,0.9,Valentenya,The original names a specific person or account.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,semantic_content,conspiratorial_framing,profiteers exploiting scientific vagueness,False,0.9,profiteers exploit to their benefit,The original suggests self-interested actors exploit ambiguity for gain.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,semantic_content,economic_cost_benefit_framing,energy policy framed as economic harm,False,0.91,crushing energy policy costs real jobs and real families,The mirror emphasizes costs to jobs and families.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,pragmatics_intent,call_to_action,urge to simplify messaging,False,0.9,"Simplify, simplify, simplify",The repeated imperative directs communicators to simplify.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,compositional_syntax,anaphora_or_parallelism,tricolon-like repetition,False,0.95,"Simplify, simplify, simplify",The phrase repeats the same imperative three times.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_139786ff112907fc25b0b8fc557b7b8dba47523eb978c09f4786449da986959f,tp,target_directionality,mirror_shift_direction,mirror shifts from fossil-fuel profiteers exploiting vagueness to climate-alarmist/green-grifter exploitation,False,0.95,climate alarmists & green grifters,The mirror retargets exploitation from fossil-fuel interests to climate advocates.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,topic_subject,primary_policy_domain,guns / gun control / Second Amendment,False,0.98,gun control,The post discusses gun control and the Second Amendment.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,topic_subject,specific_event_or_bill_reference,Sandy Hook mass shooting,False,0.97,After Sandy Hook,The original explicitly references Sandy Hook.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,semantic_content,policy_prescription_present,laments lack of gun-control action,False,0.94,our country will never do anything about gun control,The original implies that gun-control action is needed but absent.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,semantic_content,normative_moral_language,moral condemnation of tolerating child murder,False,0.93,Once murdering children became acceptable there was no hope,The phrase uses strong moral judgment about societal acceptance.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,pragmatics_intent,ridicule_or_mockery,insulting named commentator,False,0.92,that idiot Bill O’Reilly,The original mocks Bill O'Reilly as an idiot.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,target_directionality,criticized_actor_type,conservative media figure / commentator,False,0.94,according to that idiot Bill O’Reilly,The original targets Bill O'Reilly as associated with the quoted framing.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
bluesky_13da40f0ff6dc230271d019f3bb5de17dc72773bb61e927d3680151732084545,tp,target_directionality,mirror_shift_direction,mirror shifts from anti-gun-control commentator critique to anti-gun-control-activist critique,False,0.96,"""Common sense reform"" according to that idiot David Hogg",The mirror substitutes Second Amendment protection and criticizes David Hogg rather than Bill O'Reilly.,gpt-5.5,1,tp/batch_0001,2026-07-16T04:20:15.785173+00:00
