post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_3db3a7222fcdfe118436b6edc2694cda0429be6848ffeb8f0a98b26febe99a19,fn,semantic_content,elite_vs_populist_framing,well-resourced actors opposed to renewables,False,0.9,enormous resources,The post contrasts powerful resource-rich opponents with the need for someone to stop them.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3db3a7222fcdfe118436b6edc2694cda0429be6848ffeb8f0a98b26febe99a19,fn,pragmatics_intent,persuasion_or_argumentation,argues that tolerating data centers does not address climate/energy obstruction,False,0.91,doesn't solve this problem,The post reasons about what does and does not solve the problem.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3db3a7222fcdfe118436b6edc2694cda0429be6848ffeb8f0a98b26febe99a19,fn,target_directionality,criticized_actor_type,anti-renewable energy actors,False,0.92,The people who want to kill solar and wind,The post criticizes people who seek to undermine solar and wind power.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3db3a7222fcdfe118436b6edc2694cda0429be6848ffeb8f0a98b26febe99a19,fn,target_directionality,mirror_shift_direction,mirror shifts criticism from anti-renewable actors to anti-fossil-fuel actors,False,0.94,want to kill oil and gas,The mirrored text reverses the target from opponents of solar/wind to opponents of oil/gas.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3db3a7222fcdfe118436b6edc2694cda0429be6848ffeb8f0a98b26febe99a19,fn,surface_lexical,informal_register_or_slang,idiomatic phrase 'white elephant',False,0.9,white elephant data centers,The post uses an informal idiom to characterize data centers.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,topic_subject,primary_policy_domain,guns / gun reform,False,0.99,gun reform legislation,The post directly concerns gun reform legislation.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,topic_subject,geographic_scope,US national / federal,False,0.95,House and Senate Republicans,References to the House and Senate place the issue in the US federal context.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,surface_lexical,named_proper_nouns_density,multiple political proper nouns / party names,False,0.91,House and Senate Republicans,The text names congressional chambers and political parties.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,semantic_content,factual_assertion_vs_speculation,conditional prediction about bipartisan support,False,0.96,Democrats will join them,The speaker predicts Democrats would support Republicans on gun reform.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,semantic_content,normative_moral_language,gun reform described as sensible,False,0.92,sensible gun reform legislation,The adjective 'sensible' positively evaluates the proposed legislation.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,semantic_content,policy_prescription_present,pass gun reform legislation,False,0.94,pass sensible gun reform legislation,The post explicitly discusses passing legislation.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,pragmatics_intent,persuasion_or_argumentation,argues bipartisan support is available if Republicans act,False,0.9,I’m sure they will find 100% of Democrats will join them,The sentence is framed as an argument about legislative feasibility.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,target_directionality,criticized_actor_type,"Republican federal legislators, implicitly pressured to act",False,0.91,House and Senate Republicans,Republicans are the addressed group whose action is presented as the condition for reform.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,target_directionality,mirror_shift_direction,mirror shifts issue from Republican gun reform to Democratic border security,False,0.94,House and Senate Democrats,The mirror changes both the party target and the policy domain to Democrats and border security.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3e7c85379592b4e041b0afdc95e2f1dee2cfec001c08abcd712df940a063198f,fn,compositional_syntax,conditional_if_then_structure,if-clause followed by predicted support,False,0.98,If House and Senate Republicans would like to pass,The sentence uses an explicit conditional structure beginning with 'If'.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,surface_lexical,approximate_token_length_band,short,False,0.99,We have kids being gunned down everyday.,The original text is a very short single sentence.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,topic_subject,primary_policy_domain,gun violence,False,0.98,gunned down,The post references children being shot.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,semantic_content,victimhood_or_persecution_framing,children portrayed as ongoing victims of gun violence,False,0.96,kids being gunned down everyday,The post frames children as victims of repeated lethal violence.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,semantic_content,factual_assertion_vs_speculation,asserts daily occurrence of children being gunned down,False,0.95,everyday,The statement is presented as a factual assertion.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,semantic_content,normative_moral_language,morally charged depiction of children killed by guns,False,0.9,kids being gunned down,The phrase invokes a strong moral concern by emphasizing child victims.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,pragmatics_intent,venting_or_expressive,expressive alarm about child gun deaths,False,0.91,kids being gunned down everyday,The short sentence functions as an emotionally expressive statement.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f42053cc432bd58bb63a9ffbeb1c7bacc98b6c387dd0d6bcbe6ed358dd071e4,fn,target_directionality,mirror_shift_direction,mirror shifts from child gun violence to anti-abortion framing,False,0.9,unborn babies being slaughtered,The mirror retargets the victimhood frame from school-age children to unborn babies.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,surface_lexical,informal_register_or_slang,casual lowercase style with 'lol',False,0.96,got my concealed carry license renewed today lol,The post uses lowercase informal phrasing and slang.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,surface_lexical,approximate_token_length_band,medium,False,0.92,"got my concealed carry license renewed today lol
i'm licensed",The post is a multi-line medium-length anecdote.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,topic_subject,primary_policy_domain,guns / concealed carry licensing,False,0.99,concealed carry license,The post discusses licensing to carry weapons.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,topic_subject,geographic_scope,US state policy,False,0.9,state policy,The speaker explicitly characterizes the issue as state policy.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,semantic_content,contrastive_but_however_structure,no testing contrasted with permission to carry weapons,False,0.93,"haven't taken a single test, but i can carry 'em",The clause contrasts lack of testing with legal authorization to carry.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,semantic_content,normative_moral_language,concealed-carry licensing policy described as reckless,False,0.96,seems reckless as a state policy,The word 'reckless' is a clear negative normative evaluation.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,semantic_content,policy_prescription_present,implies testing/training should be required for concealed carry,False,0.94,"haven't taken a single test, but i can carry",The complaint about no test implies a policy standard for licensing.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,pragmatics_intent,persuasion_or_argumentation,argues concealed-carry licensing is too lax,False,0.92,something about that seems reckless as a state policy,The post uses a personal example to argue about state policy.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,compositional_syntax,rhetorical_question,rhetorical question about competence to use weapons,False,0.97,"like, who said i know how to shoot?",The question challenges the licensing premise rather than seeking information.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_3f881c29bcd3e75a7c237ceb2becf41198684178c4c8e4dd48a275a9013ee004,fn,compositional_syntax,contrastive_but_however_structure,contrast with 'but',False,0.94,"haven't taken a single test, but i can carry 'em",The sentence explicitly uses 'but' to structure the contrast.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,surface_lexical,informal_register_or_slang,comic conversational phrasing and ellipsis,False,0.91,beagles... They scare me.,The post uses casual humorous wording and elliptical punctuation.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,topic_subject,primary_policy_domain,guns / background checks,False,0.98,buying shotguns,The post concerns shotgun purchases and background checks.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,semantic_content,causal_claim_present,lack of background checks leads to bad outcomes,False,0.95,what happens when we don't do background checks,The phrase presents background-check absence as the cause of a concerning example.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,semantic_content,normative_moral_language,fear-based negative evaluation of beagles with guns,False,0.93,They scare me.,The speaker expresses fear as a value-laden reaction.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,semantic_content,policy_prescription_present,support for background checks,False,0.92,we don't do background checks,The complaint implies background checks should be done.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,pragmatics_intent,sarcasm_or_irony,absurdist satire about dogs buying guns,False,0.98,dogs buying shotguns,Dogs buying shotguns and background checks on beagles are obvious absurdist cues.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,pragmatics_intent,ridicule_or_mockery,mocking gun-purchase policy through absurd animal example,False,0.95,background checks on beagles,The post ridicules the issue by applying human gun policy to beagles.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,target_directionality,mirror_shift_direction,mirror shifts from pro-background-check satire to pro-gun-rights criticism of government restrictions,False,0.92,background checks on beagles,The mirror reframes the issue as defending law-abiding citizens against government qualification rules.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,compositional_syntax,contrastive_but_however_structure,contrastive focus on beagles after broader category,False,0.9,"And all the breeds,as well, but beagles",The sentence uses 'but' to narrow from all breeds to beagles.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_40f160fa859036558d58e093978dae80a4ab1190b913eadc304d66dcb98fc0a2,fn,open_ended,absurdist_animal_satire,uses impossible animal scenario to satirize gun policy,True,0.97,dogs buying shotguns,The central premise is a deliberately absurd animal analogy.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,surface_lexical,all_caps_emphasis,uppercase emphasis on killed and thrown out,False,0.98,KILLED,The post uses all-caps words for emphasis.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,surface_lexical,high_punctuation_intensity,emoji punctuation and multiple exclamation marks,False,0.98,‼️,The text contains emphatic punctuation including '‼️' and '!!!'.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,surface_lexical,profanity_or_taboo_language,insulting taboo-like pejoratives such as 'filthy' and 'deviants',False,0.94,filthy-rich-gun-profiteers,The post uses harsh derogatory language toward political targets.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,surface_lexical,named_proper_nouns_density,US and GOP political references,False,0.95,US children nationwide,The text includes national and party proper nouns.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,topic_subject,primary_policy_domain,guns / gun reform / school shootings,False,0.99,gun reform,The post addresses children shot at schools and gun reform.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,topic_subject,geographic_scope,US national,False,0.96,US children nationwide,The phrase explicitly locates the issue nationwide in the US.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,semantic_content,victimhood_or_persecution_framing,children portrayed as victims of school shootings,False,0.98,US children nationwide are shot/KILLED at their own schools,The post foregrounds children as victims of lethal violence.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,semantic_content,normative_moral_language,morally condemning language,False,0.97,It’s abhorrent,The word 'abhorrent' expresses strong moral judgment.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,semantic_content,policy_prescription_present,bipartisan gun reform is needed,False,0.95,GOP refuses desperately-needed-bipartisan gun reform,The text explicitly advocates or demands gun reform.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,pragmatics_intent,emphatic_outrage,outraged demand that officials be removed from office,False,0.98,These deviants should’ve been THROWN OUT of public office,The all-caps and exclamation-laden condemnation signal strong outrage.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,pragmatics_intent,call_to_action,remove criticized officials from office,False,0.95,should’ve been THROWN OUT of public office,The sentence calls for officials to have been thrown out of office.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,target_directionality,criticized_actor_type,"lawmakers, GOP, gun profiteers",False,0.98,Too many lawmakers,"The post criticizes lawmakers, the GOP, and wealthy gun profiteers.",gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_427407bf7a86a2969a77e06ebf8503d55e39b9c382e9b36e5cc93e2add711b4a,fn,target_directionality,mirror_shift_direction,mirror shifts blame from GOP/gun profiteers to anti-gun lobbies and rights-stripping lawmakers,False,0.96,dirty money from radical anti-gun lobbies,The mirror retargets corruption and harm claims toward anti-gun actors.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,surface_lexical,informal_register_or_slang,blunt informal insult,False,0.9,beyond stupid,The phrase 'beyond stupid' is informal and colloquial.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,surface_lexical,named_proper_nouns_density,capitalized Data Centers and geographic West,False,0.9,Data Centers out West,The post includes capitalized topic and regional references.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,topic_subject,primary_policy_domain,energy / data centers / water use,False,0.99,renewable energy sources and desalination plants,"The post discusses data centers, renewable energy, and water for cooling.",gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,topic_subject,geographic_scope,US West / regional,False,0.92,out West,The post explicitly references a western regional location.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,semantic_content,conditional_if_then_structure,data centers are unacceptable unless powered by renewables and desalination,False,0.93,unless it is using renewable energy sources and desalination plants,The sentence sets a condition for acceptable data-center placement.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,semantic_content,normative_moral_language,strong negative evaluation of data-center placement,False,0.96,beyond stupid,The post calls the policy choice 'beyond stupid'.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,semantic_content,policy_prescription_present,require renewables and desalination for western data centers,False,0.94,using renewable energy sources and desalination plants,The text states conditions that data centers should meet.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,semantic_content,causal_claim_present,desalination would provide cooling water for data centers,False,0.9,provide water for cooling,The post describes desalination as a means of supplying cooling water.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,pragmatics_intent,venting_or_expressive,cynical frustration toward corporate behavior,False,0.93,"Of course, corporate America will do it anyway.",The final sentence expresses resignation and frustration.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,target_directionality,criticized_actor_type,corporations / corporate America,False,0.95,corporate America,Corporate America is the actor criticized for proceeding anyway.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,target_directionality,mirror_shift_direction,mirror shifts criticism from corporate America to radical environmentalists,False,0.95,radical environmentalists will keep pushing their agenda,The mirror changes the blamed actor from corporations to environmentalists.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_44b1e46ec347ea918be402a9ddafa3b94de381793f6a280938a87e6ee04131bc,fn,compositional_syntax,conditional_if_then_structure,unless-clause condition,False,0.96,unless it is using renewable energy sources,The sentence is built around an explicit 'unless' conditional.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,surface_lexical,approximate_token_length_band,medium,False,0.91,"credit scores, background checks, tenant screening, insurance risk scoring, employment screening, surveillance advertising",The post is a medium-length sentence with an extended list.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,surface_lexical,named_proper_nouns_density,China and institutional screening systems,False,0.93,China’s social credit system,The post includes a country name and multiple named social/financial systems.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,topic_subject,primary_policy_domain,surveillance / credit systems / privatized governance,False,0.98,social credit system,"The subject is social credit, screening, and surveillance-like private systems.",gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,topic_subject,geographic_scope,international comparison plus domestic privatized systems,False,0.9,China’s social credit system,The post compares China with the speaker's own society.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,semantic_content,factual_assertion_vs_speculation,asserts that privatized social-credit-like systems are pervasive,False,0.96,"a far more pervasive, privatized version of it",The post presents a broad claim as fact.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,semantic_content,normative_moral_language,negative evaluation of privatized screening systems,False,0.93,far more pervasive,The phrasing negatively evaluates the reach of the systems.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
bluesky_45bf7f59330ea1c6f9a8f960175a38b949c214622732a7959c0a494f2b3b4977,fn,semantic_content,victimhood_or_persecution_framing,people portrayed as subject to pervasive privatized control,False,0.9,quietly living under,The phrase frames Americans as living under an intrusive system.,gpt-5.5,3,fn/batch_0003,2026-07-16T04:11:57.406049+00:00
