post_id,confusion_bucket,category,feature_name,feature_value,is_open_ended,confidence,evidence_span,rationale,llm_model,chunk_idx,batch_id,call_timestamp
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,topic_subject,primary_policy_domain,guns / red flag laws,False,0.98,red flag laws,The post explicitly concerns red flag gun laws.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,topic_subject,specific_event_or_bill_reference,reference to elimination of red flag laws in a place called Texico,False,0.9,Look at Texico,The text cites a specific jurisdictional example involving red flag laws.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,semantic_content,factual_assertion_vs_speculation,assertive policy effectiveness claim,False,0.95,red flag laws are ineffective,The post states a policy effectiveness judgment as fact.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,semantic_content,normative_moral_language,weighs rights against protection of innocent people,False,0.92,more important than protecting innocent people from killers,The post uses morally loaded language about innocent people and killers.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,semantic_content,causal_claim_present,claims rights impact explains opposition to laws,False,0.88,because they affect the constitutional rights,The post uses a because-clause to explain why laws were eliminated.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,semantic_content,policy_prescription_present,implies red flag laws or gun control should protect people over weapon access,False,0.89,protecting innocent people from killers matters more,The mirror explicitly endorses prioritizing protective gun policy.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,pragmatics_intent,persuasion_or_argumentation,argument about gun-law effectiveness and rights tradeoff,False,0.9,"However, red flag laws are ineffective",The post presents reasons for a position on red flag laws.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,compositional_syntax,contrastive_but_however_structure,starts with contrastive marker however,False,0.96,"However, red flag laws are ineffective.",The sentence begins with an explicit contrastive connector.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_07ef10bd2bf1bf05ecbbdf791a06e181ae874da78a8651d27b46a51925baec1a,fp,target_directionality,criticized_actor_type,abusers / killers,False,0.88,those who abuse others,The post negatively characterizes abusers and killers in the policy debate.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,surface_lexical,approximate_token_length_band,long,False,0.95,Welcome to America... unless you're,The post is a long sentence with many listed clauses.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,surface_lexical,high_punctuation_intensity,ellipsis used for dramatic pause,False,0.86,America...,The opening uses an ellipsis for rhetorical effect.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,topic_subject,culture_war_topic_salience,"identity, race, gender, immigration, science, press, protest",False,0.9,"democrat, brown, a woman, from overseas",The post invokes multiple polarized cultural and identity issues.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,topic_subject,geographic_scope,national United States,False,0.92,Welcome to America,The post explicitly frames the issue as about America.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,semantic_content,victimhood_or_persecution_framing,portrays listed groups as excluded from America,False,0.95,"unless you're a democrat, brown, a woman",The construction presents groups as being unwelcome or persecuted.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,semantic_content,normative_moral_language,labels regime as fascist,False,0.9,current regime is fascist,The term fascist is a strong moral-political condemnation.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,pragmatics_intent,sarcasm_or_irony,ironic welcome that immediately excludes groups,False,0.93,Welcome to America... unless,The ostensible welcome is undercut by a long exclusion list.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,pragmatics_intent,emphatic_outrage,outraged critique of exclusionary politics,False,0.9,Welcome to America... unless,The post conveys indignation through a sweeping exclusion list.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,target_directionality,criticized_actor_type,current regime / opposing political side,False,0.9,current regime is fascist,The original criticizes the governing regime or political opponents.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,target_directionality,mirror_shift_direction,mirror reverses exclusion targets from liberal/minority identities to conservative/majority identities,False,0.96,democrat ... Republican,"The mirrored text substitutes Republican, white, male, English-speaking, and pro-gun identities for the original groups.",gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,compositional_syntax,list_or_enumeration,long comma-separated list of identities and beliefs,False,0.99,"unless you're a democrat, brown, a woman, from overseas",The post is structured around an extended enumeration.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08970f15af2a960b7a5119273f78c04b4205a5304ff932784b8e6bb7f15f353d,fp,compositional_syntax,anaphora_or_parallelism,repeated second-person predicates in list,False,0.91,you speak ... believe ... believe,The list uses parallel clauses beginning with or implying 'you'.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,surface_lexical,approximate_token_length_band,short,False,0.94,"""Green"" is progressive thoughts","The post is brief, with two short paragraphs.",gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,topic_subject,primary_policy_domain,climate / energy policy,False,0.98,renewable and low carbon,"The post discusses renewable, low-carbon, and green technologies.",gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,semantic_content,factual_assertion_vs_speculation,assertive claim about future energy direction,False,0.91,the future is renewable and low carbon,The post states a confident proposition about the future of energy.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,semantic_content,normative_moral_language,frames green technology as correct and progressive,False,0.9,inevitable technologies and the correct application of Science,The original evaluates green technology as progressive and correct.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,semantic_content,economic_cost_benefit_framing,mirror frames green policy as costly to Americans,False,0.88,real Americans pay the price,The mirror explicitly links green policy to economic burden.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,pragmatics_intent,persuasion_or_argumentation,asserts inevitability of energy transition,False,0.9,obviously knows,The post argues that competitors recognize the future direction of energy.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,target_directionality,criticized_actor_type,mirror criticizes leftists / green advocates,False,0.91,leftist fantasy economics,The mirror negatively targets leftists and green economic ideas.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_08c48fba08d7e490bdd23ef414b62e1519e2184c1ec966a0543fa3340ef3985e,fp,compositional_syntax,quote_or_attribution_embedding,quoted term used as concept label,False,0.95,"""Green""",The word Green is placed in quotation marks as a discussed label.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,surface_lexical,approximate_token_length_band,medium,False,0.95,It's BS.,The post is a medium-length paragraph.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,surface_lexical,profanity_or_taboo_language,mild profanity abbreviation,False,0.91,BS,BS is a taboo/profane abbreviation.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,surface_lexical,informal_register_or_slang,informal abbreviation and conversational phrasing,False,0.87,It's BS.,The post uses informal shorthand and conversational style.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,topic_subject,primary_policy_domain,climate science / climate policy,False,0.98,climate science,The post centers on climate science and policy disagreement.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,semantic_content,factual_assertion_vs_speculation,assertive claim about research disagreement,False,0.94,there are differing views of climate science in research,The post states a factual claim about the state of research debate.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,semantic_content,normative_moral_language,portrays conservatives as willfully denying reality,False,0.9,conservatives want to pretend the sky is green,The language morally condemns conservatives as pretending falsehoods.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,pragmatics_intent,ridicule_or_mockery,mocks opponents as denying obvious reality,False,0.93,pretend the sky is green,The exaggerated image ridicules the target's beliefs.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,pragmatics_intent,persuasion_or_argumentation,argues disagreement exists except on the contested issue,False,0.9,Scientists will argue about 100 different things,The post develops an argument about scientific consensus and political selective concern.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,target_directionality,criticized_actor_type,conservatives,False,0.96,conservatives want to pretend,The original explicitly criticizes conservatives.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_098549922c77af51809a99c6aa62c8f814e0e9b733e76e49e2cfae307088554f,fp,target_directionality,mirror_shift_direction,mirror shifts criticized side from conservatives to liberals,False,0.95,conservatives ... liberals,The mirror replaces conservatives with liberals as the politically criticized group.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,surface_lexical,approximate_token_length_band,medium,False,0.95,Help me out. How do I explain,The post is a medium-length request with several sentences.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,surface_lexical,informal_register_or_slang,casual request phrasing,False,0.88,"Simple, simple terms please.",The language is conversational and informal.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,surface_lexical,named_proper_nouns_density,media proper noun reference,False,0.89,Fox News viewers,"The text names Fox News, and the mirror names CNN.",gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,topic_subject,primary_policy_domain,climate change,False,0.98,climate change ... global warming,The original asks how to explain climate change and global warming.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,semantic_content,causal_claim_present,belief attributed to local-temperature reasoning,False,0.9,"who think ""global warming"" isn't a thing because it's just not hot",The sentence includes a because-clause explaining the family members' belief.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,semantic_content,normative_moral_language,labels relatives as ignorant or clueless,False,0.87,more ignorant family members,The post negatively evaluates the intelligence or knowledge of relatives.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,pragmatics_intent,call_to_action,asks audience for help explaining an issue,False,0.94,Help me out. How do I explain,The speaker directly requests assistance.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,pragmatics_intent,ridicule_or_mockery,derides family members' understanding,False,0.9,ignorant family members,Calling family members ignorant or clueless mocks their views.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,target_directionality,criticized_actor_type,politically opposed relatives and media viewers,False,0.93,Fox News viewers,The target is family members associated with partisan media consumption.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,target_directionality,mirror_shift_direction,mirror shifts target from Fox News viewers to CNN-watching liberal relatives,False,0.96,Fox News viewers ... CNN,The mirror changes the criticized media audience from Fox News viewers to CNN-watching liberals.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0a70dc26b668fe2c94930bdb0f1137ef9f5c8946fd39080d440038d990138ef3,fp,compositional_syntax,quote_or_attribution_embedding,quoted term within explanation request,False,0.95,"""global warming""",The phrase global warming is embedded in quotation marks.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,surface_lexical,approximate_token_length_band,medium,False,0.94,Climate change is a hoax,The post is a medium-length two-paragraph statement.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,topic_subject,primary_policy_domain,climate change,False,0.99,Climate change,The post explicitly discusses climate change.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,semantic_content,causal_claim_present,climate change will destroy lives if denied,False,0.94,until it suddenly destroys their lives,The text links climate change to future life-destroying consequences.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,semantic_content,normative_moral_language,future generations will blame deniers,False,0.94,"Your children and grandchildren ... will know better, and blame you",The post assigns moral blame to the addressed audience.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,semantic_content,factual_assertion_vs_speculation,claims many believe climate change is a hoax,False,0.91,so many people believe,The statement asserts a social belief pattern.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,pragmatics_intent,emphatic_outrage,warning of irreversible consequences,False,0.9,then it's too late,The post conveys urgency and condemnation about delayed recognition.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,target_directionality,criticized_actor_type,climate-change deniers,False,0.9,"Climate change is a hoax, or so many people believe",The post criticizes those who deny climate change.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,target_directionality,left_right_directional_cue,mirror explicitly targets conservatives,False,0.93,conservatives conveniently deny,The mirrored text identifies conservatives as the denying group.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0aab9fbd9aca6c8449a27fe565d6a49e0343b82fdf4521ce0a219bb1772d18d1,fp,compositional_syntax,second_person_direct_address,directly addresses 'you' as blame target,False,0.94,Your children and grandchildren ... will know,The post uses second-person pronouns to address the audience directly.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,surface_lexical,approximate_token_length_band,medium,False,0.94,Birth rates going down?,"The combined original and mirror are medium-length, with the mirror expanding into several clauses.",gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,surface_lexical,informal_register_or_slang,political slogan-like phrasing,False,0.87,fentanyl flooding our streets,The mirror uses colloquial campaign-style language.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,topic_subject,primary_policy_domain,"abortion, fentanyl/drugs, immigration/borders",False,0.96,killing the unborn ... Abortion on demand,"The mirror explicitly lists abortion, fentanyl, and open borders as policy issues.",gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,topic_subject,culture_war_topic_salience,abortion and open-borders rhetoric,False,0.9,open borders,The mirror invokes highly polarized culture-war issues.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,semantic_content,causal_claim_present,"claims abortion, fentanyl, and open borders cause death",False,0.95,all causing so much death,The mirror explicitly says the listed issues are causing deaths.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,semantic_content,victimhood_or_persecution_framing,unborn framed as victims of killing,False,0.96,killing the unborn by the millions,The unborn are portrayed as mass victims.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,semantic_content,normative_moral_language,condemns left activists and donors as causing deaths,False,0.94,radical leftist activists and Democrat donors,The mirror uses morally loaded blame language.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,pragmatics_intent,persuasion_or_argumentation,uses birth rates as premise for death-related critique,False,0.9,Birth rates going down? Then why,The post argues from a demographic question to a policy critique.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,target_directionality,criticized_actor_type,leftist activists and Democratic donors,False,0.94,radical leftist activists and Democrat donors,The mirror explicitly blames these political actors.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,target_directionality,left_right_directional_cue,anti-left / anti-Democrat cue in mirror,False,0.93,radical leftist activists and Democrat donors,The mirror names leftists and Democrats as the opposing side.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,compositional_syntax,rhetorical_question,question challenges perceived inconsistency about birth rates and deaths,False,0.96,Birth rates going down? Then why,The question is posed to make an argumentative point rather than request information.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0ab7532000f6d8b87bf02ee4d10f1a6e1beb884dd72ab3f3da69b9e0076dee36,fp,compositional_syntax,list_or_enumeration,three-item policy list,False,0.94,"Abortion on demand, fentanyl flooding our streets, open borders",The mirror enumerates multiple causes in a comma-separated list.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,surface_lexical,approximate_token_length_band,short,False,0.95,USA!! Sickening,The post is brief but highly expressive.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,surface_lexical,high_punctuation_intensity,multiple exclamation marks,False,0.98,USA!! ... Disgusting!!!,The post uses repeated exclamation marks throughout.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,surface_lexical,all_caps_emphasis,ONLY in all caps,False,0.97,ONLY country,The word ONLY is capitalized for emphasis.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,topic_subject,primary_policy_domain,guns / gun laws,False,0.98,sensible gun laws,The post centers on gun-law policy.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,topic_subject,geographic_scope,national United States,False,0.92,USA,The post explicitly discusses the USA and America.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,semantic_content,normative_moral_language,accuses party of valuing money or rights over life,False,0.96,care about $ more than human life,The statement makes a strong moral accusation about priorities.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
bluesky_0b3f5855e0a8b7ef8b128eed3fb1d2fb7da32278addd633e8000fbeb89ab683c,fp,semantic_content,economic_cost_benefit_framing,money contrasted with human life,False,0.9,care about $ more than human life,The original frames the issue as money versus life.,gpt-5.5,1,fp/batch_0001,2026-07-16T03:44:36.278322+00:00
